"sgng_cd","lgdng_cd","hscmp_cd","hscmp_nm","nmhsh","lgdng_addr","cours_cnt","cours_tot_lngth","lilhd_ndx","lilhd_ndx_nm","evscr"
"11200","1120011300","A13310004","옥수극동",900,"서울특별시 성동구 옥수동 428 옥수극동",2,21848.58,2,"중상위권",93
"11200","1120011300","A13384403","옥수극동그린아파트",583,"서울특별시 성동구 옥수동 436 옥수극동그린아파트",2,21848.58,2,"중상위권",93
"11200","1120011300","A13375905","옥수삼성임대",330,"서울특별시 성동구 옥수동 250-5 옥수삼성임대",2,34882.51,1,"상위권",97
"11200","1120011300","A13376702","옥수현대",566,"서울특별시 성동구 옥수동 4 옥수현대",2,34882.51,1,"상위권",97
"11200","1120011300","A13375903","옥수강변풍림아이원",269,"서울특별시 성동구 옥수동 60 옥수강변풍림아이원",3,43482.39,1,"상위권",99
"11200","1120011300","A13375902","옥수삼성",1114,"서울특별시 성동구 옥수동 250 옥수삼성",2,34882.51,1,"상위권",97
"11200","1120011300","A13383801","옥수중앙하이츠",536,"서울특별시 성동구 옥수동 100 옥수중앙하이츠",3,43482.39,1,"상위권",99
"11200","1120011300","A13375908","래미안옥수리버젠제2임대",310,"서울특별시 성동구 옥수동 500 래미안옥수리버젠제2임대",2,34882.51,1,"상위권",97
"11200","1120011300","A10026748","옥수파크힐스아파트",1976,"서울특별시 성동구 옥수동 528 옥수파크힐스아파트",2,34882.51,1,"상위권",97
"11200","1120011400","A13382502","성수현대",217,"서울특별시 성동구 성수동1가 676-5 성수현대",2,34882.51,1,"상위권",97
"11200","1120011400","A13311101","성수금호3차",159,"서울특별시 성동구 성수동1가 714 성수금호3차",1,13248.7,3,"중위권",88
"11200","1120011400","A13384301","한양현대아파트",168,"서울특별시 성동구 성수동1가 707 한양현대아파트",3,43062.02,1,"상위권",99
"11200","1120011400","A13372102","성수쌍용",777,"서울특별시 성동구 성수동1가 706 성수쌍용",2,29813.32,1,"상위권",96
"11200","1120011400","A13379401","성수갤러리아포레",230,"서울특별시 성동구 성수동1가 685-696 성수갤러리아포레",2,34882.51,1,"상위권",97
"11200","1120011400","A13372101","성수2차대우",283,"서울특별시 성동구 성수동1가 709 성수2차대우",2,29813.32,1,"상위권",96
"11200","1120011400","A13376405","성수한진타운",378,"서울특별시 성동구 성수동1가 704 성수한진타운",1,13248.7,3,"중위권",88
"11200","1120011400","A13384304","성수동아그린",331,"서울특별시 성동구 성수동1가 708 성수동아그린",2,29813.32,1,"상위권",96
"11200","1120011400","A13392307","강변건영",580,"서울특별시 성동구 성수동1가 710 강변건영",1,13248.7,3,"중위권",88
"11200","1120011400","A13384303","뚝섬중앙하이츠빌",256,"서울특별시 성동구 성수동1가 715 뚝섬중앙하이츠빌",2,29813.32,1,"상위권",96
"11200","1120011400","A13381902","성수현대그린",219,"서울특별시 성동구 성수동1가 33-2 성수현대그린",1,13248.7,3,"중위권",88
"11200","1120011400","A13382104","서울숲대림아파트",372,"서울특별시 성동구 성수동1가 656-234 서울숲대림아파트",1,13248.7,3,"중위권",88
"11200","1120011400","A13382106","성수동아",390,"서울특별시 성동구 성수동1가 656-320 성수동아",2,34882.51,1,"상위권",97
"11200","1120011400","A10026988","트리마제",688,"서울특별시 성동구 성수동1가 718 트리마제",2,23547.85,2,"중상위권",93
"11200","1120011500","A13312303","성수아이파크",656,"서울특별시 성동구 성수동2가 834 성수아이파크",2,29813.32,1,"상위권",96
"11200","1120011500","A13312302","성수롯데캐슬",604,"서울특별시 성동구 성수동2가 835 성수롯데캐슬",1,21633.82,2,"중상위권",93
"11200","1120011500","A13378001","서울숲힐스테이트",445,"서울특별시 성동구 성수동2가 843 서울숲힐스테이트",1,13248.7,3,"중위권",88
"11200","1120011500","A13383301","성수우방2차",221,"서울특별시 성동구 성수동2가 286 성수우방2차",2,29813.32,1,"상위권",96
"11200","1120011500","A13383003","성수청구강변 ",246,"서울특별시 성동구 성수동2가 712 성수청구강변 ",2,23547.85,2,"중상위권",93
"11200","1120011500","A13382802","성수한강한신",202,"서울특별시 성동구 성수동2가 442 성수한강한신",2,23547.85,2,"중상위권",93
"11200","1120011500","A13312101","성수두산위브",157,"서울특별시 성동구 성수동2가 838 성수두산위브",1,13248.7,3,"중위권",88
"11200","1120011500","A10025101","성수 대명루첸아파트",114,"서울특별시 성동구 성수동2가 840 성수 대명루첸아파트",1,13248.7,3,"중위권",88
"11200","1120011800","A13383702","송정건영",447,"서울특별시 성동구 송정동 90 송정건영",1,21633.82,2,"중상위권",93
"11200","1120011800","A13316001","서울숲아이파크",241,"서울특별시 성동구 송정동 104 서울숲아이파크",1,21633.82,2,"중상위권",93
"11200","1120012200","A10024886","용답동힐데스하임 청년주택",170,"서울특별시 성동구 용답동 233-1 용답동힐데스하임 청년주택",1,21633.82,2,"중상위권",93
"11215","1121510100","A14322001","중곡SK",182,"서울특별시 광진구 중곡동 292 중곡SK",1,21633.82,2,"중상위권",93
"11215","1121510100","A14322002","성원상떼빌",91,"서울특별시 광진구 중곡동 681 성원상떼빌",1,21633.82,2,"중상위권",93
"11215","1121510300","A14320001","구의현대7단지",273,"서울특별시 광진구 구의동 587-54 구의현대7단지",1,13248.7,3,"중위권",88
"11215","1121510300","A14383205","구의현대2단지",1606,"서울특별시 광진구 구의동 611 구의현대2단지",1,13248.7,3,"중위권",88
"11215","1121510300","A14320302","구의강변우성",354,"서울특별시 광진구 구의동 546-7 구의강변우성",1,13248.7,3,"중위권",88
"11215","1121510300","A14320002","구의대림아크로리버",220,"서울특별시 광진구 구의동 589-10 구의대림아크로리버",1,13248.7,3,"중위권",88
"11215","1121510300","A14320304","구의현대프라임",1592,"서울특별시 광진구 구의동 631-1 구의현대프라임",1,13248.7,3,"중위권",88
"11215","1121510300","A14320004","아차산휴먼시아",125,"서울특별시 광진구 구의동 663 아차산휴먼시아",0,0,5,"하위권",0
"11215","1121510300","A14382101","구의삼성쉐르빌",252,"서울특별시 광진구 구의동 199-18 구의삼성쉐르빌",1,13248.7,3,"중위권",88
"11215","1121510300","A10025573","세림리오빌아파트",60,"서울특별시 광진구 구의동 659 세림리오빌아파트",1,13248.7,3,"중위권",88
"11215","1121510300","A10025985","래미안 구의 파크스위트 아파트",854,"서울특별시 광진구 구의동 668 래미안 구의 파크스위트 아파트",0,0,5,"하위권",0
"11215","1121510300","A10026874","강변에스케이뷰",197,"서울특별시 광진구 구의동 667 강변에스케이뷰",1,13248.7,3,"중위권",88
"11215","1121510300","A10024667","구의세양아파트 ",130,"서울특별시 광진구 구의동 658 구의세양아파트 ",1,13248.7,3,"중위권",88
"11215","1121510400","A14381512","광장현대5단지",581,"서울특별시 광진구 광장동 554-7 광장현대5단지",1,13248.7,3,"중위권",88
"11215","1121510400","A14321001","광장11현대홈타운",159,"서울특별시 광진구 광장동 579 광장11현대홈타운",1,13248.7,3,"중위권",88
"11215","1121510400","A14380605","광장신동아파밀리에",302,"서울특별시 광진구 광장동 250 광장신동아파밀리에",1,13248.7,3,"중위권",88
"11215","1121510400","A14381508","광장현대9차",437,"서울특별시 광진구 광장동 576 광장현대9차",1,13248.7,3,"중위권",88
"11215","1121510400","A14375301","광장힐스테이트",453,"서울특별시 광진구 광장동 582 광장힐스테이트",1,13248.7,3,"중위권",88
"11215","1121510400","A14381415","광장현대3단지아파트",1056,"서울특별시 광진구 광장동 484 광장현대3단지아파트",1,13248.7,3,"중위권",88
"11215","1121510400","A14381516","광장현대파크빌",1170,"서울특별시 광진구 광장동 577 광장현대파크빌",1,13248.7,3,"중위권",88
"11215","1121510400","A14375302","워커힐푸르지오",200,"서울특별시 광진구 광장동 148-4 워커힐푸르지오",2,14099.66,3,"중위권",89
"11215","1121510400","A14381513","광장청구",654,"서울특별시 광진구 광장동 566 광장청구",1,13248.7,3,"중위권",88
"11215","1121510400","A14381510","광장현대8단지",537,"서울특별시 광진구 광장동 565 광장현대8단지",1,13248.7,3,"중위권",88
"11215","1121510400","A14381506","광장삼성1,2차",360,"서울특별시 광진구 광장동 453-1 광장삼성1,2차",1,13248.7,3,"중위권",88
"11215","1121510400","A14381504","광장동금호베스트빌",242,"서울특별시 광진구 광장동 578 광장동금호베스트빌",1,13248.7,3,"중위권",88
"11215","1121510400","A14381407","광장동 광나루현대",380,"서울특별시 광진구 광장동 567 광장동 광나루현대",3,30683.92,1,"상위권",96
"11215","1121510400","A14375303","현대홈타운12차",119,"서울특별시 광진구 광장동 580 현대홈타운12차",1,13248.7,3,"중위권",88
"11215","1121510400","A10026162","상록타워 아파트",200,"서울특별시 광진구 광장동 570 상록타워 아파트",1,13248.7,3,"중위권",88
"11215","1121510400","A10024751","광장자이아파트",122,"서울특별시 광진구 광장동 581 광장자이아파트",1,13248.7,3,"중위권",88
"11215","1121510500","A14319305","광진트라팰리스",204,"서울특별시 광진구 자양동 854 광진트라팰리스",1,13248.7,3,"중위권",88
"11215","1121510500","A14319307","자양한라",329,"서울특별시 광진구 자양동 762 자양한라",1,13248.7,3,"중위권",88
"11215","1121510500","A14386802","자양경남",232,"서울특별시 광진구 자양동 641 자양경남",1,13248.7,3,"중위권",88
"11215","1121510500","A14319201","현대강변",208,"서울특별시 광진구 자양동 673 현대강변",1,13248.7,3,"중위권",88
"11215","1121510500","A14319204","자양현대3차",439,"서울특별시 광진구 자양동 670 자양현대3차",1,13248.7,3,"중위권",88
"11215","1121510500","A14319002","자양한강극동",158,"서울특별시 광진구 자양동 57-103 자양한강극동",1,13248.7,3,"중위권",88
"11215","1121510500","A14386110","자양우성3차",464,"서울특별시 광진구 자양동 516 자양우성3차",1,13248.7,3,"중위권",88
"11215","1121510500","A14377402","이튼타워리버5차",279,"서울특별시 광진구 자양동 856 이튼타워리버5차",1,13248.7,3,"중위권",88
"11215","1121510500","A14319203","자양현대5차",270,"서울특별시 광진구 자양동 642 자양현대5차",1,13248.7,3,"중위권",88
"11215","1121510500","A14319005","자양한강현대",204,"서울특별시 광진구 자양동 829 자양한강현대",1,13248.7,3,"중위권",88
"11215","1121510500","A14319010","한강우성아파트",355,"서울특별시 광진구 자양동 87-1 한강우성아파트",1,13248.7,3,"중위권",88
"11215","1121510500","A14319303","자양현대홈타운10차",245,"서울특별시 광진구 자양동 792 자양현대홈타운10차",1,13248.7,3,"중위권",88
"11215","1121510500","A14376501","한솔리베르",185,"서울특별시 광진구 자양동 672 한솔리베르",1,13248.7,3,"중위권",88
"11215","1121510500","A14319012","자양더샵스타시티",1177,"서울특별시 광진구 자양동 227-7 자양더샵스타시티",1,13248.7,3,"중위권",88
"11215","1121510500","A14319007","자양현대홈타운8차",257,"서울특별시 광진구 자양동 789 자양현대홈타운8차",1,13248.7,3,"중위권",88
"11215","1121510500","A14319003","자양현대",182,"서울특별시 광진구 자양동 645-5 자양현대",1,13248.7,3,"중위권",88
"11215","1121510500","A14319011","자양우성1차",656,"서울특별시 광진구 자양동 579 자양우성1차",1,13248.7,3,"중위권",88
"11215","1121510500","A14319301","자양현대6차",178,"서울특별시 광진구 자양동 786 자양현대6차",1,13248.7,3,"중위권",88
"11215","1121510500","A14388208","자양동삼성아파트",375,"서울특별시 광진구 자양동 787 자양동삼성아파트",1,13248.7,3,"중위권",88
"11215","1121510500","A14319008","자양대동",314,"서울특별시 광진구 자양동 784-1 자양대동",1,13248.7,3,"중위권",88
"11215","1121510500","A14387605","자양한양",444,"서울특별시 광진구 자양동 695 자양한양",1,13248.7,3,"중위권",88
"11215","1121510500","A14388204","자양7차현대홈타운",252,"서울특별시 광진구 자양동 788 자양7차현대홈타운",1,13248.7,3,"중위권",88
"11215","1121510500","A14319302","자양우방리버파크",214,"서울특별시 광진구 자양동 793 자양우방리버파크",1,13248.7,3,"중위권",88
"11215","1121510500","A14319001","자양경남아너스빌",150,"서울특별시 광진구 자양동 666-28 자양경남아너스빌",1,13248.7,3,"중위권",88
"11215","1121510500","A14319006","자양2차현대",235,"서울특별시 광진구 자양동 761 자양2차현대",1,13248.7,3,"중위권",88
"11215","1121510500","A14319306","이튼타워리버3차",260,"서울특별시 광진구 자양동 855 이튼타워리버3차",1,13248.7,3,"중위권",88
"11215","1121510500","A14319015","구의현대홈시티",102,"서울특별시 광진구 자양동 779-8 구의현대홈시티",0,0,5,"하위권",0
